SimulationName	SimulationDate	Date	Day	Month	Year	JulianDay	idZone	zoneName	idCell	x	y	monthYield	monthLai	monthEai	monthBiomass	monthDirectPar	monthDiffusePar	monthDirectParIntercepted	monthDiffuseParIntercepted	monthDirectParIncident	monthDiffuseParIncident	monthRelativeDirectParIncident	monthRelativeDiffuseParIncident	monthRelativeTotalParIncident	monthVisibleSky	
forestry	Mon Jan 26 16:39:42 CET 2026	28/1/2020	28	1	2020	28	1	Main-TF	24	3.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.76019e+01	2.80000e+01	2.36459e-01	1.62112e-01	1.92095e-01	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/1/2020	28	1	2020	28	1	Main-TF	25	4.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.73976e+01	2.80000e+01	2.34708e-01	1.62112e-01	1.91389e-01	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	1	0.0000000000000000e+00	4.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.71512e+01	2.80000e+01	8.90988e-02	1.09803e-01	9.85310e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	2	1.0000000000000000e+00	4.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.70707e+01	2.80000e+01	8.88345e-02	1.09803e-01	9.83871e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	3	2.0000000000000000e+00	4.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.73135e+01	2.80000e+01	8.96312e-02	1.09803e-01	9.88208e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	4	3.0000000000000000e+00	4.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.73113e+01	2.80000e+01	8.96242e-02	1.09803e-01	9.88170e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	5	4.0000000000000000e+00	4.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.70848e+01	2.80000e+01	8.88807e-02	1.09803e-01	9.84123e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	6	0.0000000000000000e+00	3.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.71535e+01	2.80000e+01	8.91062e-02	1.09803e-01	9.85350e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	7	1.0000000000000000e+00	3.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.70980e+01	2.80000e+01	8.89240e-02	1.09803e-01	9.84358e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	8	2.0000000000000000e+00	3.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.71229e+01	2.80000e+01	8.90059e-02	1.09803e-01	9.84804e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	9	3.0000000000000000e+00	3.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.74039e+01	2.80000e+01	8.99279e-02	1.09803e-01	9.89824e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	10	4.0000000000000000e+00	3.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.73272e+01	2.80000e+01	8.96761e-02	1.09803e-01	9.88453e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	11	0.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.69001e+01	2.80000e+01	8.82747e-02	1.09803e-01	9.80823e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	12	1.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.73027e+01	2.80000e+01	8.95957e-02	1.09803e-01	9.88015e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	13	2.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.67487e+01	2.80000e+01	8.77780e-02	1.09803e-01	9.78119e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	14	3.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.66862e+01	2.80000e+01	8.75726e-02	1.09803e-01	9.77001e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	15	4.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.67838e+01	2.80000e+01	8.78929e-02	1.09803e-01	9.78745e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	16	0.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.66683e+01	2.80000e+01	8.75138e-02	1.09803e-01	9.76681e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	17	1.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.68247e+01	2.80000e+01	8.80271e-02	1.09803e-01	9.79475e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	18	2.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.68905e+01	2.80000e+01	8.82433e-02	1.09803e-01	9.80652e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/2/2020	28	2	2020	59	1	Main-TF	19	3.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.64216e+01	2.80000e+01	8.67043e-02	1.09803e-01	9.72274e-02	2.70013e+01	
