
SimulationName	Date	Day	Month	Year	JulianDay	idCell	idVoxel	x	y	z	theta	mineralNitrogenStock	cropRootDensity	cropWaterUptake	cropNitrogenUptake	totalTreeCoarseRootBiomass	totalTreeRootDensity	totalTreeWaterUptake	totalTreeNitrogenUptake	fineRootCost	colonisationDirection_1	treeCoarseRootBiomass_1	treeRootDensity_1
forestry	1/7/1998	1	7	1998	182	5	50	1.50000e+00	1.50000e+00	3.00000e-01	2.65153e-01	2.39926e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.97984e-02	9.51584e+02	1.19657e-01	2.60964e-03	3.22581e-05	4	0.06979837471912635	951.5844
forestry	1/7/1998	1	7	1998	182	5	51	1.50000e+00	1.50000e+00	5.00000e-01	3.05329e-01	8.28134e-01	0.00000e+00	0.00000e+00	0.00000e+00	3.48297e-02	7.98350e+02	1.36612e-01	1.09241e-03	3.49684e-05	4	0.03482969448528614	798.3497
forestry	1/7/1998	1	7	1998	182	5	52	1.50000e+00	1.50000e+00	7.00000e-01	3.07080e-01	7.73420e-01	0.00000e+00	0.00000e+00	0.00000e+00	2.83736e-02	7.53946e+02	1.40953e-01	1.02107e-03	3.77128e-05	4	0.02837364982880464	753.9462
forestry	1/7/1998	1	7	1998	182	5	53	1.50000e+00	1.50000e+00	9.00000e-01	3.22051e-01	1.05470e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.25900e-02	7.08726e+02	1.43241e-01	1.48348e-03	4.03592e-05	4	0.022589951114090408	708.72577
forestry	1/7/1998	1	7	1998	182	5	54	1.50000e+00	1.50000e+00	1.10000e+00	3.23916e-01	1.33414e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74251e-02	6.61529e+02	1.47476e-01	1.87442e-03	4.27717e-05	4	0.017425112701505693	661.52856
forestry	1/7/1998	1	7	1998	182	5	55	1.50000e+00	1.50000e+00	1.30000e+00	3.25849e-01	1.45545e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.32015e-02	6.08403e+02	1.51488e-01	2.03902e-03	4.51878e-05	4	0.013201470099602161	608.4033
forestry	1/7/1998	1	7	1998	182	5	56	1.50000e+00	1.50000e+00	1.50000e+00	3.13328e-01	1.34810e+00	0.00000e+00	0.00000e+00	0.00000e+00	9.63720e-03	5.47400e+02	1.55823e-01	1.75422e-03	4.74149e-05	4	0.009637195044379822	547.39966
forestry	1/7/1998	1	7	1998	182	5	57	1.50000e+00	1.50000e+00	1.70000e+00	3.15372e-01	1.21524e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.31308e-03	4.88865e+02	1.57814e-01	1.57219e-03	4.95922e-05	4	0.004313082302944168	488.86548
forestry	1/7/1998	1	7	1998	182	5	58	1.50000e+00	1.50000e+00	1.90000e+00	3.17411e-01	1.07981e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.91735e-04	4.32005e+02	1.56707e-01	1.38673e-03	5.17182e-05	4	4.91734759978732E-4	432.00543
forestry	1/7/1998	1	7	1998	182	5	59	1.50000e+00	1.50000e+00	2.10000e+00	3.19404e-01	9.97404e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.56130e-04	3.55828e+02	1.50994e-01	1.25958e-03	5.39134e-05	4	1.561303815167728E-4	355.82764
forestry	1/7/1998	1	7	1998	182	5	60	1.50000e+00	1.50000e+00	2.30000e+00	3.24964e-01	9.83929e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.23355e-06	3.25772e+00	0.00000e+00	0.00000e+00	0.00000e+00	4	1.2335514743773215E-6	3.257721
forestry	1/7/1998	1	7	1998	182	6	61	2.50000e+00	1.50000e+00	1.00000e-01	1.71873e-01	1.95893e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.02732e-03	3.23384e+02	0.00000e+00	9.18887e-04	6.10216e-05	0	0.0020273236984982494	323.38388
forestry	1/7/1998	1	7	1998	182	6	62	2.50000e+00	1.50000e+00	3.00000e-01	2.63150e-01	9.85446e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.69143e-03	7.48279e+02	5.97891e-02	1.02368e-03	4.55438e-05	0	0.006691428920962995	748.27856
forestry	1/7/1998	1	7	1998	182	6	63	2.50000e+00	1.50000e+00	5.00000e-01	3.05293e-01	7.54248e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.43291e-03	7.73964e+02	1.35531e-01	9.90916e-04	4.63669e-05	0	0.006432909095928946	773.96423
forestry	1/7/1998	1	7	1998	182	6	64	2.50000e+00	1.50000e+00	7.00000e-01	3.07080e-01	7.14587e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.68820e-03	7.27965e+02	1.40953e-01	9.39286e-04	4.89232e-05	0	0.005688204681268776	727.9649
forestry	1/7/1998	1	7	1998	182	6	65	2.50000e+00	1.50000e+00	9.00000e-01	3.22051e-01	9.77407e-01	0.00000e+00	0.00000e+00	0.00000e+00	4.85740e-03	6.69816e+02	1.43241e-01	1.36486e-03	5.14614e-05	0	0.004857404696864644	669.8161
forestry	1/7/1998	1	7	1998	182	6	66	2.50000e+00	1.50000e+00	1.10000e+00	3.23916e-01	1.22784e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.08951e-03	6.07414e+02	1.47476e-01	1.70587e-03	5.25929e-05	0	0.004089512404375493	607.41376
forestry	1/7/1998	1	7	1998	182	6	67	2.50000e+00	1.50000e+00	1.30000e+00	3.25849e-01	1.33227e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.60381e-03	5.56484e+02	1.51488e-01	1.84424e-03	5.06983e-05	0	0.0036038090571828873	556.4842
forestry	1/7/1998	1	7	1998	182	6	68	2.50000e+00	1.50000e+00	1.50000e+00	3.13328e-01	1.22953e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.39936e-03	5.03837e+02	1.55823e-01	1.58222e-03	5.14508e-05	0	0.003399356976135828	503.83698
forestry	1/7/1998	1	7	1998	182	6	69	2.50000e+00	1.50000e+00	1.70000e+00	3.15627e-01	1.10553e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.30828e-04	4.08118e+02	1.65439e-01	1.39568e-03	5.16380e-05	0	6.308277618236837E-4	408.11792
forestry	1/7/1998	1	7	1998	182	6	70	2.50000e+00	1.50000e+00	1.90000e+00	3.24964e-01	9.82538e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/7/1998	1	7	1998	182	6	71	2.50000e+00	1.50000e+00	2.10000e+00	3.24964e-01	9.02323e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/7/1998	1	7	1998	182	6	72	2.50000e+00	1.50000e+00	2.30000e+00	3.24964e-01	8.78523e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/7/1998	1	7	1998	182	7	73	5.00000e-01	5.00000e-01	1.00000e-01	1.62491e-01	2.04017e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.60670e-04	1.71992e+02	0.00000e+00	8.10736e-04	1.02378e-04	2	3.6066962995430133E-4	171.99243
forestry	1/7/1998	1	7	1998	182	7	74	5.00000e-01	5.00000e-01	3.00000e-01	2.63402e-01	9.87418e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.37550e-03	7.08435e+02	6.73253e-02	1.02042e-03	6.71953e-05	2	0.0013754952392694142	708.4353
forestry	1/7/1998	1	7	1998	182	7	75	5.00000e-01	5.00000e-01	5.00000e-01	3.05297e-01	7.53660e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.32309e-03	7.33392e+02	1.35668e-01	9.83634e-04	6.67712e-05	2	0.0013230898258287153	733.39166
forestry	1/7/1998	1	7	1998	182	7	76	5.00000e-01	5.00000e-01	7.00000e-01	3.07080e-01	7.18505e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.16174e-03	6.76872e+02	1.40953e-01	9.35942e-04	7.01319e-05	2	0.0011617439346350818	676.8718
forestry	1/7/1998	1	7	1998	182	7	77	5.00000e-01	5.00000e-01	9.00000e-01	3.22051e-01	9.84114e-01	0.00000e+00	0.00000e+00	0.00000e+00	9.75002e-04	5.84412e+02	1.43241e-01	1.35055e-03	7.32991e-05	2	9.750021075777049E-4	584.41174
forestry	1/7/1998	1	7	1998	182	7	78	5.00000e-01	5.00000e-01	1.10000e+00	3.23916e-01	1.23305e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.04342e-04	4.93785e+02	1.47476e-01	1.66780e-03	7.25369e-05	2	8.043421173663136E-4	493.78537
forestry	1/7/1998	1	7	1998	182	7	79	5.00000e-01	5.00000e-01	1.30000e+00	3.25930e-01	1.32234e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.97308e-04	4.28605e+02	1.53917e-01	1.76787e-03	6.40966e-05	2	6.973077755001648E-4	428.60474
forestry	1/7/1998	1	7	1998	182	7	80	5.00000e-01	5.00000e-01	1.50000e+00	3.13923e-01	1.21518e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.63015e-04	4.14128e+02	1.73623e-01	1.52698e-03	6.16523e-05	2	6.63014699271952E-4	414.12823
forestry	1/7/1998	1	7	1998	182	7	81	5.00000e-01	5.00000e-01	1.70000e+00	3.24964e-01	1.09149e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/7/1998	1	7	1998	182	7	82	5.00000e-01	5.00000e-01	1.90000e+00	3.24964e-01	9.61164e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/7/1998	1	7	1998	182	7	83	5.00000e-01	5.00000e-01	2.10000e+00	3.24964e-01	8.71484e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/7/1998	1	7	1998	182	7	84	5.00000e-01	5.00000e-01	2.30000e+00	3.24964e-01	8.40318e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/7/1998	1	7	1998	182	8	85	1.50000e+00	5.00000e-01	1.00000e-01	1.63577e-01	2.04810e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.13782e-04	2.27286e+02	0.00000e+00	8.49268e-04	9.00938e-05	2	8.137816771785838E-4	227.28568
forestry	1/7/1998	1	7	1998	182	8	86	1.50000e+00	5.00000e-01	3.00000e-01	2.63500e-01	9.89584e-01	0.00000e+00	0.00000e+00	0.00000e+00	2.25359e-03	7.31105e+02	7.02485e-02	1.02739e-03	5.69339e-05	2	0.002253590404603535	731.10516
forestry	1/7/1998	1	7	1998	182	8	87	1.50000e+00	5.00000e-01	5.00000e-01	3.05299e-01	7.55895e-01	0.00000e+00	0.00000e+00	0.00000e+00	2.04472e-03	7.54173e+02	1.35721e-01	9.89980e-04	5.72677e-05	2	0.0020447217997344694	754.17346
forestry	1/7/1998	1	7	1998	182	8	88	1.50000e+00	5.00000e-01	7.00000e-01	3.07080e-01	7.21554e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.73553e-03	7.00713e+02	1.40953e-01	9.43935e-04	6.02562e-05	2	0.0017355291569538264	700.71313
forestry	1/7/1998	1	7	1998	182	8	89	1.50000e+00	5.00000e-01	9.00000e-01	3.22051e-01	9.88259e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.49904e-03	6.44668e+02	1.43241e-01	1.37358e-03	6.21867e-05	2	0.0014990429184522113	644.66797
forestry	1/7/1998	1	7	1998	182	8	90	1.50000e+00	5.00000e-01	1.10000e+00	3.23916e-01	1.23590e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.24993e-03	5.67662e+02	1.47476e-01	1.70244e-03	6.33177e-05	2	0.0012499283447398289	567.662
forestry	1/7/1998	1	7	1998	182	8	91	1.50000e+00	5.00000e-01	1.30000e+00	3.25849e-01	1.33453e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.07256e-03	5.04124e+02	1.51488e-01	1.82427e-03	6.28700e-05	2	0.0010725604230271816	504.1235
forestry	1/7/1998	1	7	1998	182	8	92	1.50000e+00	5.00000e-01	1.50000e+00	3.13328e-01	1.22672e+00	0.00000e+00	0.00000e+00	0.00000e+00	9.19849e-04	4.46861e+02	1.55823e-01	1.55444e-03	6.30143e-05	2	9.198492144728804E-4	446.8605
forestry	1/7/1998	1	7	1998	182	8	93	1.50000e+00	5.00000e-01	1.70000e+00	3.15831e-01	1.10008e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.00134e-04	3.89666e+02	1.71551e-01	1.38276e-03	5.96640e-05	2	8.001344326192019E-4	389.66574
forestry	1/7/1998	1	7	1998	182	8	94	1.50000e+00	5.00000e-01	1.90000e+00	3.24964e-01	9.77394e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/7/1998	1	7	1998	182	8	95	1.50000e+00	5.00000e-01	2.10000e+00	3.24964e-01	8.99830e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/7/1998	1	7	1998	182	8	96	1.50000e+00	5.00000e-01	2.30000e+00	3.24964e-01	8.79974e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/7/1998	1	7	1998	182	9	97	2.50000e+00	5.00000e-01	1.00000e-01	1.62486e-01	2.04021e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.60664e-04	1.71990e+02	0.00000e+00	8.10709e-04	1.02378e-04	2	3.6066393922507597E-4	171.98969
forestry	1/7/1998	1	7	1998	182	9	98	2.50000e+00	5.00000e-01	3.00000e-01	2.63402e-01	9.87418e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.37548e-03	7.08426e+02	6.73113e-02	1.02042e-03	6.71952e-05	2	0.0013754761680670729	708.4258
forestry	1/7/1998	1	7	1998	182	9	99	2.50000e+00	5.00000e-01	5.00000e-01	3.05297e-01	7.53674e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.32309e-03	7.33392e+02	1.35667e-01	9.83652e-04	6.67712e-05	2	0.0013230902395536335	733.392
forestry	1/7/1998	1	7	1998	182	9	100	2.50000e+00	5.00000e-01	7.00000e-01	3.07080e-01	7.18538e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.16174e-03	6.76870e+02	1.40953e-01	9.35984e-04	7.01318e-05	2	0.0011617417360287147	676.8704
forestry	1/7/1998	1	7	1998	182	9	101	2.50000e+00	5.00000e-01	9.00000e-01	3.22051e-01	9.84155e-01	0.00000e+00	0.00000e+00	0.00000e+00	9.75004e-04	5.84413e+02	1.43241e-01	1.35061e-03	7.32991e-05	2	9.75004274778494E-4	584.41296
forestry	1/7/1998	1	7	1998	182	9	102	2.50000e+00	5.00000e-01	1.10000e+00	3.23916e-01	1.23308e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.04345e-04	4.93787e+02	1.47476e-01	1.66784e-03	7.25368e-05	2	8.043445595935906E-4	493.78665
forestry	1/7/1998	1	7	1998	182	9	103	2.50000e+00	5.00000e-01	1.30000e+00	3.25930e-01	1.32235e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.97309e-04	4.28605e+02	1.53917e-01	1.76789e-03	6.40964e-05	2	6.973088020077463E-4	428.60532
forestry	1/7/1998	1	7	1998	182	9	104	2.50000e+00	5.00000e-01	1.50000e+00	3.13923e-01	1.21517e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.63015e-04	4.14128e+02	1.73624e-01	1.52697e-03	6.16523e-05	2	6.630151157809418E-4	414.12842
forestry	1/7/1998	1	7	1998	182	9	105	2.50000e+00	5.00000e-01	1.70000e+00	3.24964e-01	1.09147e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/7/1998	1	7	1998	182	9	106	2.50000e+00	5.00000e-01	1.90000e+00	3.24964e-01	9.61148e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/7/1998	1	7	1998	182	9	107	2.50000e+00	5.00000e-01	2.10000e+00	3.24964e-01	8.71472e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/7/1998	1	7	1998	182	9	108	2.50000e+00	5.00000e-01	2.30000e+00	3.24964e-01	8.40312e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/8/1998	1	8	1998	213	1	1	5.00000e-01	2.50000e+00	1.00000e-01	6.13250e-02	2.51747e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.81271e-04	1.73690e+02	0.00000e+00	2.43941e-04	3.22581e-05	3	3.8127100907554736E-4	173.68964
forestry	1/8/1998	1	8	1998	213	1	2	5.00000e-01	2.50000e+00	3.00000e-01	2.24301e-01	9.87794e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.45868e-03	7.04938e+02	0.00000e+00	1.06824e-03	3.22581e-05	3	0.0014586798749244918	704.9381
forestry	1/8/1998	1	8	1998	213	1	3	5.00000e-01	2.50000e+00	5.00000e-01	2.84288e-01	7.53302e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.45521e-03	7.66080e+02	1.01433e-01	1.19846e-03	3.22581e-05	3	0.0014552054361244393	766.0803
forestry	1/8/1998	1	8	1998	213	1	4	5.00000e-01	2.50000e+00	7.00000e-01	2.85531e-01	7.14366e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.28966e-03	7.17272e+02	1.07695e-01	1.13420e-03	3.22581e-05	3	0.0012896602459754151	717.27234
forestry	1/8/1998	1	8	1998	213	1	5	5.00000e-01	2.50000e+00	9.00000e-01	2.99993e-01	9.76998e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.10963e-03	6.46958e+02	1.10094e-01	1.65041e-03	3.22581e-05	3	0.0011096308026808679	646.9584
forestry	1/8/1998	1	8	1998	213	1	6	5.00000e-01	2.50000e+00	1.10000e+00	3.01114e-01	1.22699e+00	0.00000e+00	0.00000e+00	0.00000e+00	9.53136e-04	5.84733e+02	1.13285e-01	2.05704e-03	3.22581e-05	3	9.531360909590036E-4	584.7332
forestry	1/8/1998	1	8	1998	213	1	7	5.00000e-01	2.50000e+00	1.30000e+00	3.02271e-01	1.31958e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.71155e-04	5.49005e+02	1.16685e-01	2.20717e-03	3.22581e-05	3	8.71155495748008E-4	549.005
forestry	1/8/1998	1	8	1998	213	1	8	5.00000e-01	2.50000e+00	1.50000e+00	2.88924e-01	1.21599e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.30546e-04	5.36579e+02	1.20124e-01	1.89256e-03	3.22581e-05	3	8.30546354833141E-4	536.5793
forestry	1/8/1998	1	8	1998	213	1	9	5.00000e-01	2.50000e+00	1.70000e+00	2.90905e-01	1.09436e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.06155e-04	3.98744e+02	1.38121e-01	1.65809e-03	3.22581e-05	3	6.061548457753106E-4	398.74426
forestry	1/8/1998	1	8	1998	213	1	10	5.00000e-01	2.50000e+00	1.90000e+00	3.24964e-01	9.64483e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/8/1998	1	8	1998	213	1	11	5.00000e-01	2.50000e+00	2.10000e+00	3.24964e-01	8.73937e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/8/1998	1	8	1998	213	1	12	5.00000e-01	2.50000e+00	2.30000e+00	3.24964e-01	8.41194e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/8/1998	1	8	1998	213	2	13	1.50000e+00	2.50000e+00	1.00000e-01	6.49861e-02	2.51319e+00	0.00000e+00	0.00000e+00	0.00000e+00	9.36338e-04	2.51584e+02	0.00000e+00	2.82713e-04	3.22581e-05	3	9.363382398776513E-4	251.58353
forestry	1/8/1998	1	8	1998	213	2	14	1.50000e+00	2.50000e+00	3.00000e-01	2.26474e-01	9.88423e-01	0.00000e+00	0.00000e+00	0.00000e+00	2.45091e-03	7.46054e+02	0.00000e+00	1.09383e-03	3.22581e-05	3	0.0024509086311278066	746.0538
forestry	1/8/1998	1	8	1998	213	2	15	1.50000e+00	2.50000e+00	5.00000e-01	2.84301e-01	7.54627e-01	0.00000e+00	0.00000e+00	0.00000e+00	2.27592e-03	7.97114e+02	1.01669e-01	1.20718e-03	3.22581e-05	3	0.00227591860898729	797.11383
forestry	1/8/1998	1	8	1998	213	2	16	1.50000e+00	2.50000e+00	7.00000e-01	2.85531e-01	7.14321e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.95010e-03	7.51093e+02	1.07695e-01	1.14122e-03	3.22581e-05	3	0.0019501024520645466	751.09265
forestry	1/8/1998	1	8	1998	213	2	17	1.50000e+00	2.50000e+00	9.00000e-01	2.99993e-01	9.76026e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.71449e-03	7.11948e+02	1.10094e-01	1.67004e-03	3.22581e-05	3	0.0017144935302344886	711.9483
forestry	1/8/1998	1	8	1998	213	2	18	1.50000e+00	2.50000e+00	1.10000e+00	3.01114e-01	1.22476e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.47203e-03	6.58282e+02	1.13285e-01	2.08576e-03	3.22581e-05	3	0.0014720338393801157	658.2822
forestry	1/8/1998	1	8	1998	213	2	19	1.50000e+00	2.50000e+00	1.30000e+00	3.02269e-01	1.32938e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.30006e-03	6.14229e+02	1.16649e-01	2.25652e-03	3.22581e-05	3	0.0013000645100289044	614.22876
forestry	1/8/1998	1	8	1998	213	2	20	1.50000e+00	2.50000e+00	1.50000e+00	2.88910e-01	1.22775e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.14633e-03	5.66454e+02	1.19862e-01	1.92424e-03	3.22581e-05	3	0.0011463255893847924	566.45404
forestry	1/8/1998	1	8	1998	213	2	21	1.50000e+00	2.50000e+00	1.70000e+00	2.90144e-01	1.10446e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.03967e-03	5.28113e+02	1.23837e-01	1.72674e-03	3.22581e-05	3	0.0010396669601583472	528.11285
forestry	1/8/1998	1	8	1998	213	2	22	1.50000e+00	2.50000e+00	1.90000e+00	2.92478e-01	9.82313e-01	0.00000e+00	0.00000e+00	0.00000e+00	7.54330e-04	3.93359e+02	1.47928e-01	1.49852e-03	3.22581e-05	3	7.543299585172677E-4	393.35925
forestry	1/8/1998	1	8	1998	213	2	23	1.50000e+00	2.50000e+00	2.10000e+00	3.24964e-01	9.02908e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/8/1998	1	8	1998	213	2	24	1.50000e+00	2.50000e+00	2.30000e+00	3.24964e-01	8.80092e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/8/1998	1	8	1998	213	3	25	2.50000e+00	2.50000e+00	1.00000e-01	6.13364e-02	2.51748e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.81266e-04	1.73688e+02	0.00000e+00	2.44025e-04	3.22581e-05	3	3.81265567951451E-4	173.68765
forestry	1/8/1998	1	8	1998	213	3	26	2.50000e+00	2.50000e+00	3.00000e-01	2.24309e-01	9.87807e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.45869e-03	7.04943e+02	0.00000e+00	1.06831e-03	3.22581e-05	3	0.0014586884873846362	704.94275
forestry	1/8/1998	1	8	1998	213	3	27	2.50000e+00	2.50000e+00	5.00000e-01	2.84288e-01	7.53298e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.45521e-03	7.66081e+02	1.01433e-01	1.19845e-03	3.22581e-05	3	0.0014552054042528085	766.0805
forestry	1/8/1998	1	8	1998	213	3	28	2.50000e+00	2.50000e+00	7.00000e-01	2.85531e-01	7.14363e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.28966e-03	7.17273e+02	1.07695e-01	1.13420e-03	3.22581e-05	3	0.0012896608663878605	717.2726
forestry	1/8/1998	1	8	1998	213	3	29	2.50000e+00	2.50000e+00	9.00000e-01	2.99993e-01	9.76998e-01	0.00000e+00	0.00000e+00	0.00000e+00	1.10963e-03	6.46958e+02	1.10094e-01	1.65041e-03	3.22581e-05	3	0.001109630756987929	646.9584
forestry	1/8/1998	1	8	1998	213	3	30	2.50000e+00	2.50000e+00	1.10000e+00	3.01114e-01	1.22699e+00	0.00000e+00	0.00000e+00	0.00000e+00	9.53137e-04	5.84733e+02	1.13285e-01	2.05705e-03	3.22581e-05	3	9.531365705067212E-4	584.73346
forestry	1/8/1998	1	8	1998	213	3	31	2.50000e+00	2.50000e+00	1.30000e+00	3.02271e-01	1.31958e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.71156e-04	5.49005e+02	1.16685e-01	2.20717e-03	3.22581e-05	3	8.711555211879914E-4	549.00507
forestry	1/8/1998	1	8	1998	213	3	32	2.50000e+00	2.50000e+00	1.50000e+00	2.88924e-01	1.21599e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.30546e-04	5.36579e+02	1.20124e-01	1.89256e-03	3.22581e-05	3	8.305460682575399E-4	536.57916
forestry	1/8/1998	1	8	1998	213	3	33	2.50000e+00	2.50000e+00	1.70000e+00	2.90905e-01	1.09436e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.06155e-04	3.98744e+02	1.38121e-01	1.65809e-03	3.22581e-05	3	6.061546981535786E-4	398.74417
forestry	1/8/1998	1	8	1998	213	3	34	2.50000e+00	2.50000e+00	1.90000e+00	3.24964e-01	9.64484e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/8/1998	1	8	1998	213	3	35	2.50000e+00	2.50000e+00	2.10000e+00	3.24964e-01	8.73942e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/8/1998	1	8	1998	213	3	36	2.50000e+00	2.50000e+00	2.30000e+00	3.24964e-01	8.41204e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9999	0.0	0.0
forestry	1/8/1998	1	8	1998	213	4	37	5.00000e-01	1.50000e+00	1.00000e-01	7.31782e-02	2.45600e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.25236e-03	3.82345e+02	0.00000e+00	3.60822e-04	3.22581e-05	1	0.002252355365321414	382.34503
